stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
50037-DOLORROSA4,,DOLORES GUERRERO - ROSARIO CASTELLANOS_1,,19.31518326,-99.1034925,,,0,,0
1SAUS-DOMINGO_A1,,DOMINGO ARELLANO,Sobre  Av. Texcoco,19.39257012,-99.0404284,,,0,,0
500R2-DONTO_GUE3,,DONTO GUERRA,DescripciÃ³n ,19.43358877,-99.15335305,,,0,,0
40001-DR.__ACEV4,,DR.  ACEVES,EJE Central,19.41482039,-99.14396416,,,0,,0
1SAUS-DR._ANDRA7,,DR. ANDRADE,,19.41529838,-99.14667606,,,0,,0
40002-DR._ANDRA6,,DR. ANDRADE_1,,19.41538923,-99.14624177,,,0,,0
40002-DR._ANDRA5,,DR. ANDRADE_1_2,,19.41446337,-99.1470329,,,0,,0
40001-DR._DURÁN7,,DR. DURÁN,EJE Central,19.41215231,-99.14424517,,,0,,0
1CISE-DR._GALVE6,,DR. GALVEZ,ParabÃºs Ignacio M. Altamirano,19.33975465,-99.19057846,,,0,,0
1CORE-DR._GALVE7,,DR. GALVEZ_1,Sentido Norte Av RevoluciÃ³n Y Calle Dr GÃ¡lvez,19.34352052,-99.19034243,,,0,,0
1CORE-DR._GALVE2,,DR. GALVEZ_1_2,Sentido Sur Av RevoluciÃ³n Y Calle Dr. GÃ¡lvez,19.34385459,-99.19049263,,,0,,0
300L1-DR._GÁLVE7,,DR. GÁLVEZ,EstaciÃ³n de MetrobÃºs. LÃ­nea 1,19.340818,-99.18998,,,0,,1
1CISE-DR._GÁLVE6,,DR. GÁLVEZ_1,ParabÃºs Altamirano,19.33981539,-99.19013858,,,0,,0
1CISE-DR._GÁLVE3,,DR. GÁLVEZ_1_2,ParabÃºs Reu CuahutÃ©moc,19.34278153,-99.18906569,,,0,,0
50141-DR._GJOSÉ6,,DR. GASTÓN MELO - JOSÉ MARÍA MORELOS,,19.22178438,-98.99372578,,,0,,0
40002-DR._JIMÉN9,,DR. JIMÉNEZ,,19.41467615,-99.14997881,,,0,,0
40002-DR._LUCIO0,,DR. LUCIO,,19.41582987,-99.15243074,,,0,,0
40002-DR._LUCIO1,,DR. LUCIO_1,,19.41491186,-99.15312414,,,0,,0
300L3-DR._MÁRQU6,,DR. MÁRQUEZ,EstaciÃ³n de MetrobÃºs. LÃ­nea 3,19.411371,-99.154854,,,0,,1
40001-DR._NAVAR7,,DR. NAVARRO,EJE Central,19.42089875,-99.14334969,,,0,,0
40001-DR._PASCU8,,DR. PASCUA,EJE Central,19.42243887,-99.14319102,,,0,,0
40001-DR._RLA_L1,,DR. RÍO DE LA LOZA,EJE Central,19.42492157,-99.1425922,,,0,,0
40001-DR._VELAS2,,DR. VELASCO,EJE Central,19.41907469,-99.14353361,,,0,,0
1SAUS-DR._VÉRTI5,,DR. VÉRTIZ,,19.41544004,-99.14838195,,,0,,0
40002-DR._VÉRTI4,,DR. VÉRTIZ_1,,19.41550948,-99.14778098,,,0,,0
40002-DR._VÉRTI9,,DR. VÉRTIZ_1_2,,19.41456851,-99.14857037,,,0,,0
40003-DR._VÉRTI2,,DR. VÉRTIZ_1_3,EJE 7,19.37006048,-99.15486941,,,0,,0
300L1-DURANGO4,,DURANGO,EstaciÃ³n de MetrobÃºs. LÃ­nea 1,19.419903,-99.16404,,,0,,1
1CISE-DURANGO_11,,DURANGO_1,ParabÃºs Puebla,19.42200695,-99.16317701,,,0,,0
40002-DURANGO_19,,DURANGO_1_2,,19.41839648,-99.17181939,,,0,,0
40004-DVO._FRAN5,,DVO. FRANCISCO ZARCO,Rosario Puerto Aereo,19.46045199,-99.09587502,,,0,,0
40008-EDIF._1_E1,,EDIF. 1 ESIME,Circuitio Politecnico,19.49763785,-99.13646814,,,0,,0
40008-EDIF._104,,EDIF. 10,11 Y 12 ESIACircuitio Politecnico,19.50331594,-99.13481194,,,0,,0
40008-EDIF._11_2,,EDIF. 11 ESIA,Circuitio Politecnico,19.5040156,-99.13692825,,,0,,0
40008-EDIF._2_E4,,EDIF. 2 ESIME,Circuitio Politecnico,19.49834243,-99.13633133,,,0,,0
40008-EDIF._4_E6,,EDIF. 4 ESIME,Circuitio Politecnico,19.49957687,-99.1360946,,,0,,0
40008-EDIF._6_E8,,EDIF. 6 ESIQIE,Circuitio Politecnico,19.50087301,-99.1358363,,,0,,0
40008-EDIF._8_E0,,EDIF. 8 ESIQIE,Circuitio Politecnico,19.50213201,-99.13559401,,,0,,0
40008-EDIF.INTE2,,EDIF. CENTRAL DE INTELIGENCIA DE CÓMPUTO,Circuitio Politecnico,19.50494108,-99.14218272,,,0,,0
40006-EDIFI5,,EDIFICIO. 26-B,Rosario Puerto Aereo,19.50446036,-99.20701504,,,0,,0
40005-EDO._OAXA9,,EDO. DE OAXACA,San Felipe Metro Hidalgo,19.48509718,-99.07018475,,,0,,0
40005-EDO._SINA6,,EDO. DE SINALOA,San Felipe Metro Hidalgo,19.4821638,-99.07370411,,,0,,0
40005-EDO._TABA2,,EDO. DE TABASCO,San Felipe Metro Hidalgo,19.48618067,-99.06976753,,,0,,0
40005-EDO._MORE5,,EDO. MORELOS,San Felipe Metro Hidalgo,19.48346408,-99.07067787,,,0,,0
40005-EDO._OAXA1,,EDO. OAXACA,San Felipe Metro Hidalgo,19.48478953,-99.07016944,,,0,,0
40005-EDO._SINA7,,EDO. SINALOA,San Felipe Metro Hidalgo,19.48205887,-99.07403154,,,0,,0
40005-EDO._TABA7,,EDO. TABASCO,San Felipe Metro Hidalgo,19.48591398,-99.06974496,,,0,,0
40005-EDO._TAMA7,,EDO. TAMAULIPAS,San Felipe Metro Hidalgo,19.48166154,-99.07209572,,,0,,0
300L4-EDUARDO_M8,,EDUARDO MOLINA,EstaciÃ³n de MetrobÃºs. LÃ­nea 4. Ruta Sur.,19.427177,-99.116226,,,0,,0
200L5-EDUARDO_M4,,EDUARDO MOLINA_1,Metro 5,19.45112485,-99.10544515,,,0,,0
50019-EEJE_INSU2,,EEJE 2 PONIENTE MONTERREY - INSURGENTES,,19.41842503,-99.16430354,,,0,,0
50033-EJE_1EJE_6,,EJE 1 ANDRÉS MOLINA - EJE 3 AV MORELOS,,19.40963179,-99.12746072,,,0,,0
50018-EJE_1ALLE8,,EJE 1 NORTE RAYON - ALLENDE,,19.44373963,-99.13796425,,,0,,0
50018-EJE_1AZTE0,,EJE 1 NORTE RAYON - AZTECAS,,19.44301121,-99.12888765,,,0,,0
50018-EJE_1AZTE1,,EJE 1 NORTE RAYON - AZTECAS_1,,19.44319332,-99.12852287,,,0,,0
50018-EJE_1COMO9,,EJE 1 NORTE RAYON - COMONFORT,,19.44356765,-99.13544297,,,0,,0
50018-_EJE_1_FER_C3,,EJE 1 NORTE RAYON - FERROCARRIL DE CINTURA,,19.44141272,-99.12108779,,,0,,0
50018-EJE_1FLOR2,,EJE 1 NORTE RAYON - FLORIDA,,19.44297074,-99.12752509,,,0,,0
50018-EJE_1FLOR1,,EJE 1 NORTE RAYON - FLORIDA_1,,19.44311238,-99.12716031,,,0,,0
50018-EJE_1GONZ4,,EJE 1 NORTE RAYON - GONZÁLEZ ARTEAGA,,19.44282911,-99.12585139,,,0,,0
50018-EJE_1HERR0,,EJE 1 NORTE RAYON - HERREROS,,19.44015819,-99.12073374,,,0,,0
50018-EJE_1JARD5,,EJE 1 NORTE RAYON - JARDINEROS,,19.44245478,-99.12269711,,,0,,0
50018-EJE_1ORTE6,,EJE 1 NORTE RAYON - ORTEGA,,19.44297074,-99.12545443,,,0,,0
50018-EJE_1PERA1,,EJE 1 NORTE RAYON - PERALVILLO,,19.44344624,-99.13249254,,,0,,0
50018-_EJE_1_REP_B2,,EJE 1 NORTE RAYON - REPÚBLICA DE BRASIL,,19.44333496,-99.1329217,,,0,,0
50143-EJE_1TEER3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ABREVADERO,,19.29653204,-99.12515402,,,0,,0
5039B-EJE_1TE6,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ACOXPA,,19.29328153,-99.12572265,,,0,,0
50143-EJE_1TE_S8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ALAMEDA SUR,,19.30955369,-99.1239202,,,0,,0
50143-EJE_1TEÁN9,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ALDEBARÁN,,19.32136948,-99.13330793,,,0,,0
50143-EJE_1TEÁN0,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ALDEBARÁN_1,,19.32117712,-99.13278222,,,0,,0
50143-EJE_1TE9,,EJE 1 ORIENTE  CANAL DE MIRAMONTES -  3,,19.33592796,-99.13673043,,,0,,0
50143-EJE_1TEUE8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALLE NUEVE,,19.3231514,-99.13468122,,,0,,0
50143-EJE_1TE_D8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA DE LA VIRGEN,,19.32943856,-99.13665533,,,0,,0
5039B-EJE_1TE_D3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA DE LAS BOMBAS,,19.31141674,-99.12411332,,,0,,0
50143-EJE_1TE_D3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA DE LAS BOMBAS_1,,19.31097123,-99.12378073,,,0,,0
50143-EJE_1TE_D4,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA DEL HUESO,,19.30298224,-99.12454247,,,0,,0
5039B-EJE_1TE_D6,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA DEL HUESO_1,,19.30431883,-99.12469268,,,0,,0
50143-EJE_1TE_L3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA LA VIRGEN,,19.3305927,-99.13707376,,,0,,0
50141-EJE_1TE_T8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CALZADA TAXQUEÑA,,19.34122254,-99.13721323,,,0,,0
5039B-EJE_1TE2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CANNES,,19.29734213,-99.12537932,,,0,,0
50143-EJE_1TES8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - CIRUELOS,,19.31861558,-99.13030386,,,0,,0
5039B-EJE_1TEA9,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - COAPLAZA,,19.2961675,-99.12546515,,,0,,0
50143-EJE_1TEA_3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - COAPLAZA_1,,19.2936157,-99.12541151,,,0,,0
50143-EJE_1TE_N3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ESCUELA NAVAL MILITAR,,19.31499088,-99.12417769,,,0,,0
5039B-EJE_1TE_N2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - ESCUELA NAVAL MILITAR_1,,19.31567938,-99.12445664,,,0,,0
50143-EJE_1TEY_0,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - GÁLVEZ Y FUENTES,,19.33665686,-99.13722396,,,0,,0
50143-EJE_1TELA9,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - MAR DE LA TRANQUILIDAD,,19.31842321,-99.13067937,,,0,,0
50143-EJE_1TEH.8,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - MARCOS H. PULIDO,,19.33327553,-99.13670897,,,0,,0
5039B-EJE_1TE0,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - MONZA,,19.30054193,-99.12508965,,,0,,0
50143-EJE_1TE1,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - PARMA,,19.30161527,-99.12464976,,,0,,0
50143-EJE_1TERR5,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - RAMÓN ARRIAGA,,19.31685387,-99.12676334,,,0,,0
5039B-EJE_1TEMA2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - RANCHO MANTE,,19.30807539,-99.12438154,,,0,,0
50143-EJE_1TEVI2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - RANCHO VISTA HERMOSA,,19.30684009,-99.12416697,,,0,,0
50143-EJE_1TE_56,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - RETORNO 50,,19.32549013,-99.1360867,,,0,,0
50143-EJE_1TE_66,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - RETORNO 69,,19.32571286,-99.13665533,,,0,,0
50143-EJE_1TE3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - SIENA,,19.30010652,-99.1248107,,,0,,0
50143-EJE_1TE2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - TENOCH,,19.32306028,-99.13424134,,,0,,0
50143-EJE_1TETL4,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - TEPONAXTLE,,19.3405544,-99.13754582,,,0,,0
50143-EJE_1TES5,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - TZINNIAS,,19.31606413,-99.12590504,,,0,,0
50143-EJE_1TEGO3,,EJE 1 ORIENTE  CANAL DE MIRAMONTES - XOTEPINGO,,19.3284869,-99.13719177,,,0,,0
50143-EJE_1TENO2,,EJE 1 ORIENTE  CANAL DE MIRAMONTES -CASTELLANOS QUINTO,,19.33468274,-99.13717031,,,0,,0
50033-_EJE_1_MAN_L3,,EJE 1 OTE VIDAL ALCOCER - MANUEL DE LA PEÑA Y PEÑA,,19.44008737,-99.12333012,,,0,,0
50033-_EJE_1_REP_C1,,EJE 1 OTE VIDAL ALCOCER - REPÚBLICA DE COLOMBIA/LECUMBERRI,,19.43741641,-99.12378073,,,0,,0
50033-EJE_1SAN_1,,EJE 1 OTE VIDAL ALCOCER - SAN ANTONIO TOMATLÁN,,19.43557504,-99.12407041,,,0,,0
1CORE-EJE_10_SU9,,EJE 10 SUR,Sentido NorteAv RevoluciÃ³n Y Eje 10 Sur,19.33850947,-99.19204831,,,0,,0
1CORE-EJE_10_SU3,,EJE 10 SUR_1,Sentido Sur Av RevoluciÃ³n Y Eje 10 Sur,19.33874231,-99.19226289,,,0,,0
5123A-EJE_1ANIL3,,EJE 10 SUR - ANILLO PERIFÉRICO BOULEVARD ADOLFO RUÍZ CORTINES,,19.33169621,-99.20913935,,,0,,0
50162-EJE_1ANTO0,,EJE 10 SUR - ANTONIO ALDAMA,,19.30984732,-98.96403909,,,0,,0
5123A-EJE_1ANTO7,,EJE 10 SUR - ANTONIO DELFÍN MADRIGAL,,19.33586721,-99.17338014,,,0,,0
5123A-_EJE_1__DE_U9,,EJE 10 SUR -  DE LOS INSURGENTES,,19.33864107,-99.19007421,,,0,,0
5123A-EJE_1_REV3,,EJE 10 SUR -  REVOLUCIÓN,,19.33879293,-99.19179082,,,0,,0
5123A-EJE_1_UNI7,,EJE 10 SUR -  UNIVERSIDAD,,19.33736551,-99.18331504,,,0,,0
5046C-EJE_1CHIC2,,EJE 10 SUR - CHICHILAULA,,19.31884845,-98.96120667,,,0,,0
50162-EJE_1CRÁT0,,EJE 10 SUR - CRÁTER TYCHO,,19.29453719,-99.00079608,,,0,,0
5034B-EJE_1DONA9,,EJE 10 SUR - DONATO GUERRA,,19.3382665,-99.19506311,,,0,,0
5046C-EJE_1EJE_0,,EJE 10 SUR - EJE 10 SUR,,19.32361712,-98.95877123,,,0,,0
5046C-EJE_1ENTR7,,EJE 10 SUR - ENTRADA AUTOPISTA A PUEBLA,,19.32284766,-98.95694733,,,0,,0
5162B-EJE_1ENTR2,,EJE 10 SUR - ENTRONQUE AUTOPISTA PUEBLA - MÉXICO,,19.32310077,-98.96088481,,,0,,0
50162-_EJE_1_ESC_C5,,EJE 10 SUR - ESCUELA SECUNDARIA MIGUEL DE CERVANTES SAAVEDRA,,19.32393098,-98.95568132,,,0,,0
50162-EJE_1ESTA9,,EJE 10 SUR - ESTANISLAO RAMÍREZ,,19.29412202,-98.99808168,,,0,,0
5123A-EJE_1FRAT0,,EJE 10 SUR - FRATERNIDAD,,19.33572548,-99.20142531,,,0,,0
5123A-EJE_1IGLE4,,EJE 10 SUR - IGLESIA,,19.33682896,-99.19903278,,,0,,0
50162-EJE_1IGNA0,,EJE 10 SUR - IGNACIO MARTÍNEZ,,19.30584779,-98.96731138,,,0,,0
5046C-EJE_1IXCH1,,EJE 10 SUR - IXCHEL,,19.32362724,-98.95676494,,,0,,0
50162-EJE_1JOSE8,,EJE 10 SUR - JOSE GUADALUPE POSADA,,19.31207487,-98.96371722,,,0,,0
50162-EJE_1LAS_4,,EJE 10 SUR - LAS VÍAS,,19.31377588,-98.96348119,,,0,,0
5123A-EJE_1METR4,,EJE 10 SUR - METRO COPILCO,,19.33626204,-99.17625546,,,0,,0
50162-EJE_1MONT4,,EJE 10 SUR - MONTES CÁUCASO,,19.29495237,-99.00333881,,,0,,0
50162-EJE_1MONT5,,EJE 10 SUR - MONTES PIRINEOS,,19.29533716,-99.00715828,,,0,,0
50162-EJE_1NARC4,,EJE 10 SUR - NARCISO MA. LORETO,,19.30625281,-98.97001505,,,0,,0
5123A-EJE_1ODON3,,EJE 10 SUR - ODONTOLOGÍA,,19.336505,-99.18106198,,,0,,0
50162-EJE_1PANT9,,EJE 10 SUR - PANTEÓN SANTA CATARINA,,19.30566553,-98.97470355,,,0,,0
5123A-EJE_1PUEN7,,EJE 10 SUR - PUENTE,,19.33387284,-99.20346379,,,0,,0
5123A-EJE_1SAN_1,,EJE 10 SUR - SAN JERÓNIMO,,19.33284021,-99.20539498,,,0,,0
50162-EJE_1SANT0,,EJE 10 SUR - SANTA CATARINA,,19.30778176,-98.96432877,,,0,,0
50162-EJE_1SECU6,,EJE 10 SUR - SECUNDARIA NO. 95,,19.3065262,-98.97216082,,,0,,0
50162-EJE_1TECA4,,EJE 10 SUR - TECAMAZUCHITL,,19.31661087,-98.96291256,,,0,,0
5046C-EJE_1TEMO9,,EJE 10 SUR - TEMOAYAC,,19.32144035,-98.95943642,,,0,,0
5123A-EJE_1UNAM3,,EJE 10 SUR - UNAM,,19.33799317,-99.18630838,,,0,,0
50162-EJE_1ZONA9,,EJE 10 SUR - ZONA ECOLÓGICA,,19.29806108,-98.98497105,,,0,,0
5013A-EJE_1CLIN3,,EJE 10 SUR RÍO MAGDALENA - CLINICAS 4, 8 Del IMSS,19.33680871,-99.19920444,,,0,,0
5123A-EJE_1MORE2,,EJE 10 SUR RÍO MAGDALENA - MORELOS,,19.30442009,-99.23506021,,,0,,0
50019-EJE_2HAMB0,,EJE 2 PONIENTE FLORENCIA - HAMBURGO,,19.42517396,-99.1665566,,,0,,0
50019-EJE_2REFO3,,EJE 2 PONIENTE FLORENCIA - REFORMA,,19.42616553,-99.16713595,,,0,,0
50019-EJE_2ÁLVA3,,EJE 2 PONIENTE MONTERREY - ÁLVARO OBREGÓN,,19.41708938,-99.16396022,,,0,,0
50019-EJE_2_CHA9,,EJE 2 PONIENTE MONTERREY -  CHAPULTEPEC,,19.42281642,-99.16549444,,,0,,0
5019A-EJE_2DURA2,,EJE 2 PONIENTE MONTERREY - DURANGO,,19.4199934,-99.16473269,,,0,,0
50019-EJE_2SINA5,,EJE 2 PONIENTE MONTERREY - SINALOA,,19.42105583,-99.16502237,,,0,,0
5019A-EJE_2YUCA4,,EJE 2 PONIENTE MONTERREY - YUCATÁN,,19.41403353,-99.16316628,,,0,,0
50019-EJE_2RÍO_1,,EJE 2 PONIENTE RÍO TIBER - RÍO LERMA,,19.4285129,-99.16847706,,,0,,0
50019-EJE_2RÍO_2,,EJE 2 PONIENTE RÍO TIBER - RÍO NAZAS,,19.43090071,-99.16968942,,,0,,0
50019-EJE_2RÍO_8,,EJE 2 PONIENTE RÍO TIBER - RÍO PÁNUCO,,19.42978775,-99.1690886,,,0,,0
5076A-_EJE_3__DE_P5,,EJE 3 NORTE  INGENIERO ALFREDO ROBLES DOMÍNGUEZ - CALZADA DE GUADALUPE,,19.46775551,-99.12404895,,,0,,0
50012-EJE_3AQUI2,,EJE 3 NORTE CALZADA SAN ISIDRO - AQUILES SERDÁN,,19.47881133,-99.18908715,,,0,,0
5012X-EJE_3_MOR8,,EJE 3 NORTE CALZADA SAN ISIDRO -  MORELOS,,19.48520374,-99.20836687,,,0,,0
50012-EJE_3_TEZ6,,EJE 3 NORTE CALZADA SAN ISIDRO -  TEZOZOMOC,,19.48229078,-99.19730544,,,0,,0
50012-_EJE_3_CAL_L7,,EJE 3 NORTE CALZADA SAN ISIDRO - CALZADA DE LAS ARMAS,,19.48741878,-99.21693921,,,0,,0
50012-EJE_3FRAN9,,EJE 3 NORTE CALZADA SAN ISIDRO - FRANCITA,,19.48316063,-99.20052409,,,0,,0
50012-EJE_3PETR9,,EJE 3 NORTE CALZADA SAN ISIDRO - PETRÓLEOS MEXICANOS,,19.48186597,-99.19599652,,,0,,0
50012-EJE_3RENA7,,EJE 3 NORTE CALZADA SAN ISIDRO - RENACIMIENTO,,19.48379784,-99.2030561,,,0,,0
50012-EJE_3RENA1,,EJE 3 NORTE CALZADA SAN ISIDRO - RENACIMIENTO_1,,19.48364612,-99.20358181,,,0,,0
50012-EJE_3SANT6,,EJE 3 NORTE CALZADA SAN ISIDRO - SANTO DOMINGO,,19.48141081,-99.19296026,,,0,,0
50012-EJE_3TEZO4,,EJE 3 NORTE CALZADA SAN ISIDRO - TEZOZOMOC,,19.48070279,-99.19883966,,,0,,0
50012-EJE_3CENT0,,EJE 3 NORTE TOCHTLI - CENTEOTL,,19.4791957,-99.19611454,,,0,,0
50012-EJE_3REY_0,,EJE 3 NORTE TOCHTLI - REY MAXTLA,,19.47827525,-99.19311047,,,0,,0
5039A-_EJE_3_16__S2,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - 16 DE SEPTIEMBRE,Parabus 200 metros antes del Dormimundo,19.40348939,-99.11396384,,,0,,0
5039A-EJE_3APAT9,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - APATLACO,Parabus en la esquina de la Calle,19.38157927,-99.11073446,,,0,,0
5039A-EJE_3APAT4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - APATLACO_1,,19.38090118,-99.1100049,,,0,,0
5039A-_EJE_3__DE_R1,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO -  DE LAS TORRES,Parabus en la esquina de la Calle,19.38459525,-99.11153913,,,0,,0
5039A-_EJE_3__DE_R4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO -  DE LAS TORRES_1,,19.38417019,-99.11095977,,,0,,0
5039A-EJE_3_DEL4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO -  DEL TALLER,En la Esquina del Eje 3 Ote y Av. del Taller,19.41387163,-99.11299825,,,0,,0
5039A-EJE_3_DEL0,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO -  DEL TALLER_1,,19.41335557,-99.11244035,,,0,,0
5039A-EJE_3_MOR7,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO -  MORELOS,,19.4080532,-99.11303043,,,0,,0
5039A-EJE_3CECI9,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - CECILIO ROBELO,,19.4243645,-99.11187172,,,0,,0
5039A-EJE_3CECI0,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - CECILIO ROBELO_1,,19.42375741,-99.11134601,,,0,,0
5039A-EJE_3DEL_9,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - DEL RECREO,,19.39488762,-99.11365271,,,0,,0
5039A-EJE_3DEL_6,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - DEL RECREO_1,,19.39441198,-99.11332011,,,0,,0
5039A-EJE_3EJE_0,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - EJE 6 SUR TRABAJADORES SOCIALES,,19.37386702,-99.10796642,,,0,,0
5039A-EJE_3EJE_3,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - EJE 6 SUR TRABAJADORES SOCIALES_1,,19.37308768,-99.10739779,,,0,,0
5039A-EJE_3FÍSI1,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - FÍSICOS,Bajando las escalinatas del Puente Peatonal,19.37066866,-99.10832047,,,0,,0
5039A-EJE_3FRAN4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - FRANCISCO I. MADERO,Parabus Bajando las Escalinatas del Puente Peatonal,19.39086993,-99.11324501,,,0,,0
5039A-EJE_3FRAN1,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - FRANCISCO I. MADERO_1,,19.39119378,-99.11288023,,,0,,0
5039A-_EJE_3_FRA_M1,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - FRAY SERVANDO TERESA DE MIER,,19.4203779,-99.11233306,,,0,,0
5039A-_EJE_3_FRA_M3,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - FRAY SERVANDO TERESA DE MIER_1,,19.419447,-99.11174297,,,0,,0
5039A-EJE_3LORE1,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - LORENZO BOTURINI,,19.41692748,-99.11266565,,,0,,0
5039A-EJE_3LORE4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - LORENZO BOTURINI_1,,19.41680606,-99.11211848,,,0,,0
5039A-EJE_3METR6,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - METRO MIXIHUCA,Saliendo del Metro antes de cruzar la Av. Morelos,19.4088425,-99.11343813,,,0,,0
5039A-EJE_3PLUT2,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - PLUTARCO ELÍAS CALLES,,19.39858138,-99.11374927,,,0,,0
5039A-EJE_3PLUT4,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - PLUTARCO ELÍAS CALLES_1,,19.39781227,-99.11321282,,,0,,0
5039A-EJE_3RADI6,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - RADIÓLOGOS,Parabus en la esquina de la Calle,19.37646818,-99.1082561,,,0,,0
5039A-EJE_3SANT0,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - SANTA MARÍA,Esquina de la Calle Santa MarÃ­a ,19.37673133,-99.10882473,,,0,,0
5039A-EJE_3SANT5,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - SANTA MARÍA PURÍSIMA,A 100 metros de las Escalinatas de la EstaciÃ³n del Metro Apatlaco Linea-8,19.37931219,-99.10982251,,,0,,0
5039A-EJE_3SANT7,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - SANTA MARÍA PURÍSIMA_1,,19.37863409,-99.10903931,,,0,,0
5039A-EJE_3TEZO8,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - TEZONTLE,,19.38864346,-99.11244035,,,0,,0
5039A-EJE_3TEZO3,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - TEZONTLE_1,,19.3878237,-99.11176443,,,0,,0
5039A-_EJE_3_VIA_L7,,EJE 3 ORIENTE FRANCISCO DEL PASO Y TRONCOSO - VIADUCTO RÍO DE LA PIEDAD,Frente al las escaleras del Vips ,19.40641389,-99.11369562,,,0,,0
5019A-EJE_3DURA6,,EJE 3 PONIENTE SALAMANCA - DURANGO,,19.41938629,-99.16980743,,,0,,0
5019A-EJE_3OAXA9,,EJE 3 PONIENTE SALAMANCA - OAXACA,,19.41712986,-99.16915298,,,0,,0
5019A-EJE_3SINA1,,EJE 3 PONIENTE SALAMANCA - SINALOA,,19.42020589,-99.16998982,,,0,,0
50019-EJE_5_NOR9,,EJE 5 NORTE  DEPORTIVO REYNOSA - ALAMEDA NORTE,,19.50145672,-99.17689919,,,0,,0
